VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR     OABAR      FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539 -0.076636 -0.0087023 20.99789 21.3487  23.23857 1.15803
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830  0.19011   0.2399     6.22728  7.00734  6.2607  0.65845
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  0.38161   0.79777   15.46744 15.54394 16.49205 0.76674
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  0.24174  -0.097096  23.76353 25.96711 27.32032 1.54392
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.24199   0.22617   19.0191  20.05515 21.1101  1.1844
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.1624    1.37861   20.48164 20.78424 22.51512 1.05026
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.82634   0.71931    2.2428   2.50939  2.46284 0.48417
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040 -0.050427 -0.000545  26.14542 27.26837 28.91    1.46294
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  2.1218    2.45778   35.19636 34.3245  41.03241 1.63302
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.29096   0.38897   12.38596 12.96419 13.86528 1.07185
