VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBAR      OBAR      FOBAR       FFBAR       OOBAR       MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 278.25448 278.39072 77577.87627 77540.19963 77619.79808 1.5291
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 283.0949  282.85997 80141.01628 80208.99466 80076.26394 1.03855
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 280.00254 280.35613 78557.00834 78461.46063 78654.20095 0.97229
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 278.48647 278.43948 77632.25313 77646.55812 77625.23478 1.76604
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 276.80469 276.90171 76778.77503 76753.96024 76808.92365 1.59408
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 275.9564  276.02605 76302.8863  76288.70306 76321.80972 1.38837
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 291.88483 291.75657 85166.05285 85204.1873  85128.56095 0.56736
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 262.54342 262.63451 68989.70054 68966.57074 69019.80868 1.85938
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 258.79745 259.34559 67176.28428 67037.31756 67322.4248  1.96214
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 254.1232  253.95594 64611.56047 64651.23312 64575.61705 1.48437
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 259.68905 259.73508 67512.67545 67499.36614 67528.20159 1.03521
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 253.18868 252.87642 64050.88083 64129.42371 63973.51855 0.77563
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 255.70404 255.41414 65355.5244  65432.60186 65287.15732 1.65909
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 253.44187 253.45919 64321.73548 64320.60371 64328.06078 1.47583
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 253.72184 254.02151 64548.64973 64475.82876 64625.10862 1.33991
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 268.31351 268.25066 71976.56813 71993.66866 71959.97227 0.54507
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 241.21429 241.84062 58361.48932 58214.13746 58517.30704 2.03111
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 238.99842 239.84622 57352.62675 57152.58461 57559.10331 2.02004
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P250     t       K         P250    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 220.92778 221.56553 48976.54181 48837.19175 49119.30626 1.3407
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P250     t       K         P250    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 225.79647 225.83719 51029.62053 51020.73997 51040.921   1.08476
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P250     t       K         P250    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 218.76926 219.32687 47994.03955 47871.84058 48118.58179 1.10412
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P250     t       K         P250    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 222.44529 223.24051 49674.46147 49499.53659 49854.65385 1.60436
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P250     t       K         P250    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 222.61401 223.06451 49681.12129 49582.7277  49785.04406 1.6738
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P250     t       K         P250    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 222.0921  222.46116 49428.33271 49348.48379 49513.89688 1.58633
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P250     t       K         P250    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 232.18145 232.5069  53985.01214 53909.73519 54061.13826 0.69345
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P250     t       K         P250    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 221.01925 221.5081  48975.88338 48870.00725 49090.5806  2.23396
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P250     t       K         P250    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 217.31836 217.91953 47370.94932 47243.07946 47509.82237 2.52415
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P100     t       K         P100    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 213.41412 213.49462 45615.27356 45593.86431 45638.47897 1.04478
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P100     t       K         P100    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 205.48985 205.47688 42328.13802 42327.91817 42329.65375 0.9308
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P100     t       K         P100    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 215.58703 215.21424 46413.29043 46491.29723 46336.31905 0.79028
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P100     t       K         P100    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 211.86055 211.70575 44884.73466 44915.1553  44855.86653 0.96637
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P100     t       K         P100    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 213.50455 213.27443 45607.57042 45654.13123 45562.62104 0.96109
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P100     t       K         P100    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 211.2251  211.09149 44635.46522 44662.81022 44609.29397 0.82121
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P100     t       K         P100    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 194.09102 193.62731 37587.01506 37677.02452 37498.77684 1.0562
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P100     t       K         P100    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 223.44376 223.23443 49888.69571 49935.38574 49843.00913 0.73602
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P100     t       K         P100    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 216.6524  216.47283 46907.95469 46947.29056 46869.36603 0.62328
