VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBAR      OBAR      FOBAR       FFBAR       OOBAR       MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 277.89067 277.9586  77369.75393 77350.20284 77391.8965  1.15803
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 283.3298  283.37959 80350.38088 80338.4684  80363.10684 0.65845
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 279.77985 280.19602 78437.93792 78325.07291 78551.90404 0.76674
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 279.02212 278.68328 77843.2027  77941.58791 77750.57787 1.54392
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 276.73647 276.72066 76713.81773 76719.8735  76710.88901 1.1844
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 275.94627 276.16248 76336.4522  76279.12099 76396.11949 1.05026
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 291.92012 291.81309 85192.72037 85224.35418 85161.57317 0.48417
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 261.91781 261.96769 68648.76633 68635.41689 68666.00329 1.46294
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 259.14048 259.47646 67298.03601 67212.38432 67388.6519  1.63302
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 253.29545 253.39346 64265.45187 64236.82432 64296.13697 1.07185
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P500     t       K         P500    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 259.57993 259.68176 67475.9284  67450.63055 67501.9755  0.59642
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260419_000000 20260419_000000 000000   20260419_000000 20260419_000000 t        K          P500     t       K         P500    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 253.09561 252.84995 64018.55673 64080.85142 63956.96266 0.62815
