VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR      OABAR     FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.50155    0.68218  24.71849 25.20269 26.17178 1.02203
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830  0.28209    0.37417   7.83919  9.13886  7.40034 0.67004
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  0.99351    1.31963  18.06045 17.1429  19.56658 0.58682
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  0.88452    0.51193  30.23589 31.4154  31.45429 0.9597
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.48405    0.48564  21.3952  21.76361 22.53341 0.84754
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.09329    1.31188  20.79535 21.17761 21.81285 0.84919
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.80035    0.73077   2.18925  2.41196  2.3257  0.4129
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040 -0.017612  -0.10618  27.17491 27.21942 28.77038 0.94467
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  2.38265    2.70268  37.58576 36.88607 40.72571 1.15683
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539 -0.0041106  0.067828 11.9562  11.74407 13.24636 0.77067
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830 -0.40896   -0.44656   7.94235  8.02801  8.37897 0.52702
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  1.30917    1.25728   7.86209  8.08352  7.96524 0.43753
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  0.95428    1.03867  17.14428 17.11093 18.55718 0.73541
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.31281    0.34132  13.12108 13.19847 13.91947 0.64612
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.64246    0.78665  16.36957 16.49682 17.06935 0.65844
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.26604    0.16692   0.74938  0.88541  0.88769 0.41007
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040 -1.0445    -0.95294  22.06155 22.98067 22.01666 0.67516
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  1.42657    1.42862  26.03475 26.53631 27.14998 0.92557
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P250     t       K         P250    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539 -0.18607    0.029077  9.17371  9.99148  9.45569 0.80143
