VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR      OABAR    FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  1.04107    0.97247 14.90726 14.701   15.78991 0.62374
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830 -0.26584   -0.21197 11.07769 11.71692 10.80156 0.43911
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  2.17808    2.23672 23.05917 24.01115 22.66264 0.5606
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512 -0.31329   -0.14837 31.90951 32.1196  32.53048 0.67085
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.33403    0.36721 23.05185 23.2101  23.50606 0.58653
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.06506    1.1694  19.92904 20.12886 20.228   0.51268
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.75462    0.72413  2.36829  2.4519   2.50148 0.33331
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  0.96101    0.81542 39.62368 39.66527 40.23581 0.62829
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  1.57544    1.64884 30.52799 30.89538 30.90504 0.63893
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 240000    20260422_000000 20260422_000000 000000   20260422_000000 20260422_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.99523    0.98591 12.07309 12.32584 12.07576 0.39257
