VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBAR      OBAR      FOBAR       FFBAR       OOBAR       MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 280.03731 280.11352 78576.66428 78555.40861 78598.90464 0.77315
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 283.35536 283.41677 80375.54962 80359.46396 80392.04513 0.46819
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 280.00646 280.27304 78528.91404 78456.18794 78602.06736 0.50098
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 277.11968 277.16809 76893.17382 76880.79537 76906.3023  0.63106
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 276.87966 276.95548 76822.30469 76801.12972 76844.38339 0.69205
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 276.00504 276.15789 76352.87749 76310.24765 76396.43052 0.66077
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 291.84254 291.8423  85180.21328 85180.63305 85180.11503 0.40664
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 262.41435 262.34874 68883.24534 68899.68253 68867.85106 0.7533
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 259.32031 259.33661 67309.80967 67304.55606 67316.97573 0.97899
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 254.22555 254.37203 64756.39801 64719.79912 64793.44888 0.49637
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 259.31258 259.48913 67360.62094 67314.45476 67407.16664 0.46132
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 252.8836  252.82191 63960.5187  63975.95342 63945.32965 0.35251
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 255.22152 255.26763 65201.21872 65189.133   65213.84155 0.50532
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 253.38996 253.44406 64308.58091 64294.8274  64322.81478 0.49359
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 253.86671 253.95527 64569.54482 64547.3563  64592.27125 0.55048
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 268.19455 268.213   71934.80965 71929.96159 71939.87222 0.36368
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 241.42886 241.49066 58332.42873 58318.18175 58347.22162 0.53055
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 239.84907 239.9654  57591.14562 57563.79224 57619.42114 0.73874
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P250     t       K         P250    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 221.08736 221.38757 48977.56904 48911.23964 49044.61963 0.66118
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P250     t       K         P250    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 226.10408 226.28608 51198.7631  51157.35947 51240.68204 0.51962
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P250     t       K         P250    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 219.27545 219.405   48121.56021 48092.84674 48150.69794 0.4833
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P250     t       K         P250    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 222.8475  222.95648 49704.6066  49680.46372 49729.40433 0.61978
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P250     t       K         P250    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 222.60813 222.93389 49653.4887  49580.70177 49727.08123 0.67573
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P250     t       K         P250    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 222.47406 222.57437 49539.16143 49516.64686 49562.52406 0.66422
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P250     t       K         P250    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 232.14228 232.46598 53966.6706  53891.56063 54042.13454 0.46618
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P250     t       K         P250    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 220.95965 221.27757 48913.67893 48842.86049 48985.25874 0.6682
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P250     t       K         P250    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 218.16517 218.3187  47647.85234 47614.57737 47682.81083 0.99867
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P100     t       K         P100    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 213.48872 213.51358 45641.3858  45633.73477 45649.68929 0.62492
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P100     t       K         P100    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 205.59141 205.53344 42368.33159 42379.22452 42357.85138 0.50068
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P100     t       K         P100    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 215.05331 214.84841 46222.62534 46265.39964 46180.16894 0.42687
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P100     t       K         P100    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 211.52874 211.51039 44774.12738 44778.62462 44770.05367 0.48607
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P100     t       K         P100    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 213.33017 213.27422 45572.72973 45583.57739 45562.35294 0.51425
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P100     t       K         P100    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 211.11964 211.12863 44622.27988 44620.28678 44624.67911 0.48799
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P100     t       K         P100    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 193.88541 193.64055 37549.64617 37596.92298 37503.26861 0.71958
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P100     t       K         P100    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 223.39451 223.48907 49934.58597 49913.24169 49956.1302  0.35821
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P100     t       K         P100    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 216.60725 216.60454 46925.32372 46926.27022 46924.64586 0.40522
