VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR    OABAR      FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  1.39642  1.20396   13.04162 16.34489 17.15877 1.91637
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830  0.5028   0.15019    7.31509  8.7769   9.84227 1.34537
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  2.72007  2.52673   21.71791 26.8825  20.81518 1.47221
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512 -0.13557 -0.071504  29.34344 32.60474 31.81586 1.6449
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.41019  0.52345   18.1131  20.50563 21.78997 1.73139
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.04748  1.12408   15.26892 18.07212 18.73852 1.72529
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.80608  0.813      2.29562  2.74208  2.5429  0.581
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  0.54569  0.65593   26.98182 27.60862 35.85937 2.32353
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  1.37304  1.26602   24.49029 28.87676 28.47791 2.2577
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1080000   20260422_120000 20260422_120000 000000   20260422_120000 20260422_120000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.74699  0.89962   10.05935 12.6187  12.50765 1.59536
