VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR      OABAR     FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.037015   0.11322  20.44455 19.64127 22.23251 0.77315
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830  0.0027416  0.064147  7.953    8.37855  7.93729 0.46819
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  0.59566    0.86225  14.17888 14.59177 14.1932  0.50098
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512 -0.58439   -0.53599  36.12878 36.06679 36.9408  0.63106
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.13983    0.21565  21.35406 21.4942  22.11767 0.69205
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.2055     1.35836  22.4273  23.15288 22.62491 0.66077
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.76039    0.76016   2.40426  2.55267  2.57737 0.40664
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  0.34351    0.2779   27.88015 28.19395 28.60927 0.7533
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  2.31139    2.32769  38.96249 41.69324 38.14419 0.97899
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.60954    0.75602  12.94556 13.20422 13.13888 0.49637
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830 -1.52194   -1.3454   15.10496 15.53028 15.05917 0.46132
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750 -0.11397   -0.17566   4.49242  4.62158  4.60894 0.35251
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  0.90059    0.94669  26.81187 26.5121  27.64876 0.50532
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.51326    0.56736  14.59894 14.78743 14.89082 0.49359
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.6091     0.69767  18.68163 18.86402 19.03716 0.55048
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.11944    0.13789   0.90566  1.02422  1.00161 0.36368
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260419_120000 20260419_120000 000000   20260419_120000 20260419_120000 t        K          P500     t       K         P500    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  0.54456    0.60636  21.05762 21.50452 21.15662 0.53055
