VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR     OABAR       FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.8197    0.64504    11.76632 12.8574  13.76848 1.23977
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830 -0.32626  -0.25687    14.49187 16.0547  14.85732 0.84077
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  1.25958   1.48974    20.87107 22.01663 20.73902 0.77116
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512 -0.49449  -0.32154    33.54195 33.6747  35.81983 1.11367
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.35067   0.40325    22.18222 22.94073 24.10522 1.15622
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.04407   1.08889    21.31434 23.58937 22.26714 1.15215
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.74342   0.71569     2.27086  2.68691  2.41018 0.50656
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  0.84546   0.90915    34.61168 34.86027 38.39166 1.47282
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  1.9459    2.018      33.04217 36.98926 33.23011 1.48636
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.50203   0.51969    10.50196 11.75049 11.51814 1.08864
