VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR    OABAR     FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.44742  0.68218  23.08973 23.59714 26.17178 1.44683
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830  0.26964  0.37417   6.89845  8.19594  7.40034 0.95307
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  0.85586  1.31963  17.06289 16.21972 19.56658 0.91675
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  0.97143  0.51193  25.69177 29.15919 31.45429 1.83549
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.52215  0.48564  19.27307 20.30713 22.53341 1.37502
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.08114  1.31188  19.75937 21.21161 21.81285 1.33251
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.86353  0.73077   2.11119  2.46987  2.3257  0.51951
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  0.01794 -0.10618  25.6361  25.54216 28.77038 1.34969
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  2.3234   2.70268  36.59354 38.82766 40.72571 1.91964
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 960000    20260418_000000 20260418_000000 000000   20260418_000000 20260418_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539 -0.2247   0.067828 11.86948 12.83539 13.24636 1.17021
