VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR      OABAR    FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.3836     0.23286 12.11104 15.80496 15.47689 1.9901
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830 -0.43502   -0.22526  9.8696  11.19418 10.89222 1.05557
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  0.89014    0.83718 13.52915 14.57013 16.80171 1.52348
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  0.55341   -0.47225 20.07471 33.62419 36.80254 3.38862
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.25743    0.27296 14.71879 20.4729  21.85922 2.35634
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.3584     1.29984 21.70812 26.36129 23.90581 1.83901
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.83998    0.66038  2.33295  3.01193  2.42019 0.62268
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040 -0.0070715  0.48708 22.7723  24.74551 29.76392 2.1711
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  2.85393    2.38738 37.62903 48.82913 39.91952 2.83484
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.0034075  0.80471  9.34714 12.98056 12.55157 1.95366
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830 -1.55537   -0.9631  13.10914 15.44646 13.80116 1.13016
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  0.68945   -0.12781  3.25508  5.31895  5.21825 1.43273
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  1.41253    0.76039 14.75375 19.04152 30.15788 2.74622
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.26871    0.57906  8.53552 13.22202 15.11501 2.19308
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.52771    0.80123 13.85052 17.57236 16.80636 1.80656
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 1440000   20260420_000000 20260420_000000 000000   20260420_000000 20260420_000000 t        K          P500     t       K         P500    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.2555     0.15907  0.61369  0.8854   1.06537 0.65328
