VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR    OABAR      FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.5347   0.6496    24.30437 24.98523 25.76182 1.08825
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830  0.08544 -0.047346   6.65877  7.73517  7.08294 0.79265
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  0.73597  1.12012   17.4242  16.24549 19.72837 0.79901
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  1.20633  1.30827   34.96731 34.50537 38.73196 1.2872
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.48682  0.56109   20.44067 20.46166 22.52343 1.05933
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.03053  1.12354   18.91898 19.6024  20.37597 1.02786
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.86034  0.75447    1.98474  2.30677  2.13002 0.46678
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  0.13172 -0.0022314 23.85579 23.30597 26.72513 1.17184
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  2.34001  2.4598    31.53914 32.13917 34.76956 1.46534
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.10207 -0.019872  10.27529 10.37121 11.31703 0.81199
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P500     t       K         P500    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830 -0.42441 -0.45002    8.8704   9.25177  9.28764 0.63274
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P500     t       K         P500    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  1.89297  1.87871    9.77996 10.70952 10.38642 0.82981
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P500     t       K         P500    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  1.23488  1.40872   16.35792 16.72489 18.13886 1.01896
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P500     t       K         P500    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.38563  0.34782   11.50748 12.02529 12.42762 0.85446
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P500     t       K         P500    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.68684  0.78239   16.18673 16.81296 16.84523 0.81085
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 720000    20260417_000000 20260417_000000 000000   20260417_000000 20260417_000000 t        K          P500     t       K         P500    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.38003  0.19983    0.75713  1.03654  0.88777 0.50142
