VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR     OABAR       FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.58531   0.64504    12.15823 11.91951 13.76848 0.86795
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830 -0.32205  -0.25687    14.87869 15.58923 14.85732 0.56808
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  1.36436   1.48974    21.19953 22.22474 20.73902 0.56935
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512 -0.52385  -0.32154    34.33489 34.19923 35.81983 0.87383
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.30128   0.40325    22.93767 23.00275 24.10522 0.81615
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.04505   1.08889    22.10174 23.39184 22.26714 0.81949
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.72562   0.71569     2.28909  2.53349  2.41018 0.42245
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  0.97897   0.90915    36.44012 36.02805 38.39166 0.93769
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  1.80609   2.018      33.98926 37.02403 33.23011 1.12199
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.63706   0.51969    11.22672 11.71604 11.51814 0.68492
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830 -0.19492  -0.00051643  8.1227   8.60536  8.30818 0.55581
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750 -0.044387 -0.11152     7.16207  7.41222  7.4127  0.54939
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  0.058119  0.12234    18.57097 18.81277 18.73742 0.47833
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.56205   0.56432    14.81003 15.23685 15.06646 0.60312
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.79953   0.89283    14.95034 15.45979 15.45529 0.69874
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.15164   0.14075     1.00795  1.14935  1.14693 0.41178
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  1.05566   1.19029    31.91836 32.07428 32.78354 0.72342
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  1.07917   1.03367    17.90653 19.28968 17.87012 0.81301
