VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBAR      OBAR      FOBAR       FFBAR       OOBAR       MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 278.93309 278.99281 77934.92869 77918.86742 77952.36149 0.86795
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 282.70899 282.77418 79996.28153 79979.04425 80014.20796 0.56808
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 281.00459 281.12997 79067.33178 79032.89654 79102.33172 0.56935
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 278.51965 278.72196 77729.52719 77671.37724 77789.02643 0.87383
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 277.06503 277.167   76924.10127 76895.12521 76954.30996 0.81615
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 275.71391 275.75776 76161.59125 76151.60996 76173.02804 0.81949
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 291.82402 291.81409 85164.85536 85168.21102 85161.86518 0.42245
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 263.3072  263.23739 69363.15055 69380.62936 69347.21121 0.93769
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 258.70475 258.91666 67042.39148 66988.77217 67098.28641 1.12199
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 480000    20260421_000000 20260421_000000 000000   20260421_000000 20260421_000000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 253.93564 253.81827 64542.45718 64573.61093 64512.08415 0.68492
