VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FABAR     OABAR     FOABAR   FFABAR   OOABAR   MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539  0.88968   1.00696  29.6384  29.23983 30.39836 0.45961
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SAL1L2     1830  0.20803   0.24244   8.23995  8.52234  8.13109 0.30913
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SAL1L2      750  1.38375   1.43881  17.69773 17.77245 17.79728 0.30117
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SAL1L2     1512  1.01161   0.90513  32.9946  32.97653 33.36704 0.4144
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  0.56831   0.61446  22.27919 22.30395 22.52491 0.37628
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SAL1L2    11280  1.12325   1.18727  20.83477 21.05019 20.83749 0.33318
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SAL1L2     6480  0.76732   0.76942   2.18431  2.24525  2.25251 0.23591
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  0.081057  0.11097  26.89175 26.90314 27.14021 0.39125
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SAL1L2     5040  2.48762   2.52812  38.02055 38.24142 38.12769 0.41374
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 120000    20260417_120000 20260417_120000 000000   20260417_120000 20260417_120000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SAL1L2     1539 -0.15971  -0.096737 11.46252 11.44516 11.65119 0.30253
