VERSION MODEL    DESC                         FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE   VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBAR      OBAR      FOBAR       FFBAR       OOBAR       MAE
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P850     t       K         P850    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 281.12205 281.11346 79154.64098 79159.14457 79151.23794 0.7647
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P850     t       K         P850    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 282.97534 282.95742 80124.47115 80130.49376 80118.97631 0.49052
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P850     t       K         P850    ANALYSIS EUNA    NEAREST     1           NA          NA         NA         NA    SL1L2       750 281.657   281.58662 79385.27971 79406.21665 79364.94478 0.58534
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P850     t       K         P850    ANALYSIS NAM     NEAREST     1           NA          NA         NA         NA    SL1L2      1512 277.49107 277.85873 77187.77362 77086.12771 77290.77503 0.8635
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P850     t       K         P850    ANALYSIS NH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 277.33033 277.42955 77072.48729 77045.48734 77100.48663 0.73001
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P850     t       K         P850    ANALYSIS SH      NEAREST     1           NA          NA         NA         NA    SL1L2     11280 275.76337 275.84612 76199.45356 76177.9111  76221.90169 0.65899
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P850     t       K         P850    ANALYSIS TROPICS NEAREST     1           NA          NA         NA         NA    SL1L2      6480 291.86097 291.87726 85195.78127 85191.3245  85200.55008 0.38244
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P850     t       K         P850    ANALYSIS NPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 263.44399 263.42924 69451.39044 69455.22834 69448.5641  0.78644
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P850     t       K         P850    ANALYSIS SPOL    NEAREST     1           NA          NA         NA         NA    SL1L2      5040 258.81943 259.01078 67097.2255  67048.05741 67147.7737  0.87242
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P500     t       K         P500    ANALYSIS ASIA    NEAREST     1           NA          NA         NA         NA    SL1L2      1539 254.32004 254.35091 64777.25947 64769.39417 64785.75316 0.60686
V12.0.2 AGlobal4 _vs_ANALYSIS_T_AllLevels_00Z 360000    20260421_120000 20260421_120000 000000   20260421_120000 20260421_120000 t        K          P500     t       K         P500    ANALYSIS AUNZ    NEAREST     1           NA          NA         NA         NA    SL1L2      1830 260.4213  260.53346 67893.52736 67864.13221 67923.3838  0.48379
